,CB9_AGECAT_SERVE_0,CB9_AGECAT_SERVE_1,CB9_AGECAT_SERVE_2,CB9_AGECAT_SERVE_3,CB9_AGECAT_SERVE_4,CB9_AGECAT_SERVE_5,CB9_AGECAT_SERVE_SA,CB9_METH_CASEID,CB9_PRGM_AUSPICE_EXP,CB9_RVNU_CENTER_FUND_COMBO,CB9_RVNU_CHRG,CB9_RVNU_CNTRBTNS,CB9_RVNU_GOVT_FEDERAL,CB9_RVNU_GOVT_LOCAL,CB9_RVNU_GOVT_STATE,CB9_RVNU_PUBLIC_PRIVATE_MIX,CB9_SERVE_0TO3YRS,CB9_SERVE_0TO5YRS,CB9_SERVE_3TO5YRS,WF9_A12_COLLENROLL,WF9_A13_COURSEOBS,WF9_A14_FUFILL_REQ,WF9_A17_CULTTRAIN,WF9_A18_HELP_SUP,WF9_A19_HRS_SKILLS,WF9_A20_DEMSKILLS_OBS,WF9_ATTITUDES_PMS_PROG,WF9_ATTITUDES_PMS_PROG_IMP,WF9_ATTITUDES_PMS_TOT_TRAD,WF9_ATTITUDES_PMS_TOT_TRAD_IMP,WF9_ATTITUDES_PMS_TRAD,WF9_ATTITUDES_PMS_TRAD_IMP,WF9_C1_MOSTOFTEN,WF9_C5_OVER4HR_TRAIN,WF9_CAREER_CERT,WF9_CAREER_CERT_CDA,WF9_CAREER_CERT_ECE,WF9_CAREER_EXPERIENCE,WF9_CAREER_HBPAID,WF9_CAREER_PROFASSOC,WF9_CAREER_REASON,WF9_CAREER_SEARCH,WF9_CAREER_SEARCH_WHY,WF9_CAREER_UNION,WF9_CB_COMM_POVERTY_DENSITY,WF9_CB_COMM_URBAN_DENSITY,WF9_CESD7_CUT,WF9_CESD7_IMP_FLAG,WF9_CESD7_TOT,WF9_CHAR_CH_6TO12,WF9_CHAR_CH_UNDER5,WF9_CHAR_COUNTRY_BORN,WF9_CHAR_EDUC,WF9_CHAR_EDUC_MAJOR,WF9_CHAR_FIRSTYRUS,WF9_CHAR_GENDER,WF9_CHAR_GOVT_PRGM,WF9_CHAR_HEALTH_INSRNCE,WF9_CHAR_HHINCOME,WF9_CHAR_HHINCOME_WORK,WF9_CHAR_HISP,WF9_CHAR_LANG,WF9_CHAR_MARITAL,WF9_CHAR_RACE,WF9_CHAR_YEAR_BORN,WF9_CL11_INTERPRETER_PRCNTCH,WF9_CL1_NUM_STAFF,WF9_CL2_A_ANY_STAFF_BLACK,WF9_CL2_B_ANY_STAFF_HISP,WF9_CL2_C_ANY_STAFF_WHITE,WF9_CL2_D_ANY_STAFF_ASIAN,WF9_CL5_NUM_CHCLASS,WF9_CL6A_A_PRCNT_CHCLASS_WHITE,WF9_CL6A_B_PRCNT_CHCLASS_BLACK,WF9_CL6A_C_PRCNT_CHCLASS_ASIAN,WF9_CL6A_D_PRCNT_CHCLASS_MIXED,WF9_CL6_PRCNT_CHCLASS_HISP,WF9_CL8A_FOOD_PRCNTCH,WF9_CLASSRM_3TO5,WF9_CLASSRM_UNDER3,WF9_CL_LANG_NONENGLISH_PRCNTCH,WF9_COMPLETE_DATE,WF9_D11_DEPRESSED,WF9_D11_EAT,WF9_D11_EFFORT,WF9_D11_GETGOING,WF9_D11_MIND,WF9_D11_RESTLESS,WF9_D11_SAD,WF9_D12_PAINT,WF9_D13_CRY,WF9_D14_HIT,WF9_D15_PUZZLE,WF9_D1_BEBAD,WF9_D1_DISAGREE,WF9_D1_DISPARENTS,WF9_D1_IDEAS,WF9_D1_OBEDIENCE,WF9_D1_OBEY,WF9_D1_OBEYTEACH,WF9_D1_POV,WF9_D1_PRETENDING,WF9_D1_RIGHT,WF9_DIS_HHCB_C,WF9_E20_SRHEALTH,WF9_G_ACTIVITY_IT_A,WF9_G_ACTIVITY_IT_B,WF9_G_ACTIVITY_IT_C,WF9_G_ACTIVITY_IT_D,WF9_G_ACTIVITY_IT_E,WF9_G_ACTIVITY_IT_F,WF9_G_ACTIVITY_IT_G,WF9_G_ACTIVITY_IT_I,WF9_G_ACTIVITY_PK_A,WF9_G_ACTIVITY_PK_B,WF9_G_ACTIVITY_PK_C,WF9_G_ACTIVITY_PK_D,WF9_G_ACTIVITY_PK_E,WF9_G_ACTIVITY_PK_F,WF9_G_ACTIVITY_PK_G,WF9_G_ACTIVITY_PK_I,WF9_INTERACTIONS_TOT,WF9_METH_2INTVWF,WF9_METH_CASEID,WF9_METH_DATA_SOURCE,WF9_METH_FILEVERSION,WF9_METH_PUBSCHFLAG,WF9_METH_VPSUPU,WF9_METH_VSTRATUMPU,WF9_METH_WEIGHT,WF9_MODE,WF9_PROFDEV_CLASSRMSTAFF,WF9_PROFDEV_COACH,WF9_PROFDEV_COURSE,WF9_PROFDEV_HELP_COST,WF9_PROFDEV_HELP_TIME,WF9_PROFDEV_HELP_TUITION,WF9_PROFDEV_HS_ONLINE,WF9_PROFDEV_MEETING,WF9_PROFDEV_TOPIC_HS,WF9_PROFDEV_TOPIC_NONHS,WF9_PROFDEV_WRKSHP,WF9_PROFDEV_WRKSHP_TYPE,WF9_QUEXLANG,WF9_REGION,WF9_WEIGHT_CLSM,WF9_WORK_BEHAVIOR,WF9_WORK_BEHAVIOR_SKILLS,WF9_WORK_BGCHK_DISCOURAGE,WF9_WORK_BGCHK_EASY,WF9_WORK_BGCHK_PROTECT,WF9_WORK_CH_HAPPY,WF9_WORK_CH_STRESS,WF9_WORK_CLASSES,WF9_WORK_CRCLM,WF9_WORK_DISABLED,WF9_WORK_FT,WF9_WORK_HELP_AVAILABLE,WF9_WORK_HRS_CAT,WF9_WORK_LANG_FAMILIES,WF9_WORK_LANG_PRCNT,WF9_WORK_LEARNING_SKILLS,WF9_WORK_MONTHS,WF9_WORK_MOVE_CLASSROOMS,WF9_WORK_PLAN,WF9_WORK_PLAN_WHEN,WF9_WORK_PRNTS_APPRCTE,WF9_WORK_PRNTS_BLAME,WF9_WORK_PRNTS_LATE,WF9_WORK_PRNTS_TALK,WF9_WORK_RESPECT,WF9_WORK_REVIEW,WF9_WORK_ROLE,WF9_WORK_SCREENTIME,WF9_WORK_TEAMWORK,WF9_WORK_WAGE,WF9_WORK_WAGE_IMP,WF9_WORK_YRS
26,0,1,1,1,0,0,0,83001470,3,8,1,1,2,2,2,2,1,1,1,2,-2,1,1,2,3,1,18,0,25,0,13,0,-2,1,1,2,2,3,2,2,1,2,-2,2,3,1,0,0,3.0,1,2,1,7,2,1984,2,2,4,4,5,2,2,2,1,1984,0,2,2,2,1,2,5,60,0,0,20,20,0,0,1,0,07-MAR-2019,2,3,1,1,1,1,1,1,4,2,3,2,3,4,4,2,4,4,4,3,1,3,2,3,2,3,5,4,3,2,2,-2,-2,-2,-2,-2,-2,-2,-2,3,0,93001471,1,22-OCT-2021,0,1909,19,100.5212477041,2,1,2,2,1,2,2,1,2,1,4,1,1,1,1,60.2069068267,2,2,4,2,1,3,1,1,1,2,1,1,5,1,-2,1,12,2,1,2,3,1,1,2,1,2,2,4,2,12.0,0,3
27,0,1,1,1,1,0,0,83001480,2,8,1,1,2,2,2,1,1,1,1,2,-2,1,2,2,1,2,16,0,33,0,19,0,-2,1,1,2,2,1,2,2,5,1,2,2,1,1,0,0,1.0,2,0,3,5,4,2003,2,2,5,3,6,1,1,2,1,1987,0,2,2,1,1,2,24,-2,-2,0,-2,-2,-2,1,1,21,09-APR-2019,1,1,1,1,1,2,1,1,4,2,1,2,3,3,3,4,5,5,4,3,3,4,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,2,2,2,2,2,4,0,93001481,1,22-OCT-2021,0,418,4,349.1658923202,2,1,2,2,2,2,2,1,2,1,7,1,1,2,3,127.0043513814,3,2,4,2,4,3,2,1,1,2,2,3,2,4,20,2,12,1,-1,-2,3,2,3,1,2,2,2,4,2,11.5,0,5
28,0,0,0,0,1,0,0,83001510,6,4,-1,-1,-1,1,1,5,0,1,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,1,-8,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8, ,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,93001511,2,22-OCT-2021,1,1918,19,154.4352949078, ,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8, ,1,54.3390045296,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8.0,-8,-8
29,0,0,1,1,1,0,0,83001580,4,2,2,1,2,2,1,4,1,1,1,1,2,1,2,1,5,2,24,0,25,0,19,0,-2,1,4,1,1,2,2,2,3,1,2,2,2,1,0,0,5.0,2,0,2,4,1,2003,2,2,2,3,1,1,1,4,1,1980,5,3,2,1,2,2,22,9,0,5,0,86,0,1,1,91,04-MAR-2019,1,3,1,1,2,3,1,1,4,2,1,4,4,5,5,2,5,4,5,5,4,3,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,3,2,2,4,0,93001581,1,22-OCT-2021,1,1501,15,16.2151594741,1,1,1,1,2,2,1,1,1,1,9,1,1,1,4,6.1088189275,3,5,1,2,1,3,1,2,1,2,1,1,5,4,90,4,12,1,1,2,3,1,3,2,2,1,2,4,2,20.0,0,9
30,0,0,0,1,1,1,1,83001590,5,8,1,-1,2,2,2,4,0,1,1,1,1,1,2,1,5,1,19,0,25,0,14,0,-2,1,2,2,1,3,1,2,2,2,-2,2,2,1,0,0,4.0,1,0,1,5,1,1993,2,2,4,5,5,2,2,2,8,1993,0,1,2,2,1,2,10,40,30,0,30,-2,0,1,0,0,31-MAY-2019,1,1,3,2,1,2,1,1,4,2,1,2,3,4,4,4,1,4,4,4,3,2,2,-2,-2,-2,-2,-2,-2,-2,-2,4,3,2,3,3,3,2,2,4,0,93001591,1,22-OCT-2021,1,1605,16,240.1049137437,1,1,2,1,2,1,1,1,2,1,4,1,1,1,3,88.801555984,2,2,3,2,1,3,1,1,1,2,1,2,5,1,-2,2,12,1,1,2,3,1,2,1,2,1,2,4,2,14.58333333334,0,5
31,1,1,1,1,1,1,1,83001630,1,8,1,2,2,2,2,1,1,1,1,2,-2,1,1,-1,3,2,21,0,24,0,15,0,-2,1,1,2,2,2,2,1,6,2,-2,2,1,1,0,0,3.0,1,2,3,7,1,2003,2,2,5,5,7,2,1,2,3,1983,0,1,2,1,1,2,10,90,0,0,0,10,0,1,1,10,09-MAY-2019,1,1,1,1,1,4,1,1,4,2,1,2,4,3,5,2,5,3,5,4,3,3,3,-2,-2,-2,-2,-2,-2,-2,-2,3,2,6,2,2,3,3,2,4,0,93001631,1,22-OCT-2021,0,422,4,868.3243768922,2,1,2,2,2,2,1,1,2,1,-1,1,1,1,3,473.7617993398,2,3,4,1,1,3,1,1,1,1,2,1,1,1,100,4,10,1,1,2,3,1,1,1,1,1,2,3,1,25.0,0,10
32,1,1,1,1,0,0,0,83001740,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,3,1,18,0,27,0,15,0,-2,1,2,2,1,2,1,2,2,1,11,2,3,1,0,0,2.0,0,0,1,5,2,2003,2,2,8,1,2,2,2,2,1,1998,0,2,2,2,1,2,8,-2,0,-2,-2,0,-2,0,1,0,09-MAR-2019,1,1,2,1,1,2,1,1,4,2,2,3,2,4,4,2,4,4,4,4,2,3,2,4,3,2,3,3,3,2,2,-2,-2,-2,-2,-2,-2,-2,-2,3,1,93001741,1,22-OCT-2021,0,702,7,353.3652004353,2,2,2,1,2,2,2,2,2,1,6,1,2,1,4,65.5425612873,2,2,4,2,1,3,1,3,1,2,2,2,1,1,-2,2,9,3,1,4,3,1,2,2,1,1,2,4,2,12.16,0,2
33,1,1,1,1,0,0,0,83001740,1,1,1,2,2,2,1,1,1,1,1,1,3,-2,-2,2,2,2,18,0,28,0,16,0,-2,2,-1,2,-1,1,1,2,4,1,2,2,3,1,0,0,6.0,0,0,1,5,1,2003,2,2,6,1,4,2,2,1,1,1998,0,3,2,2,1,2,17,-1,-1,-1,-1,-2,0,0,1,12,12-APR-2019,2,1,3,2,1,2,2,4,4,2,1,3,3,3,4,2,4,4,4,4,3,3,3,3,3,2,5,4,3,3,3,-2,-2,-2,-2,-2,-2,-2,-2,3,1,93001742,1,22-OCT-2021,0,702,7,353.3652004353,2,-2,2,2,-2,-2,-2,1,2,1,-2,2,-2,1,4,65.5425612873,2,2,2,3,1,3,1,3,1,2,2,2,1,3,-2,2,2,2,2,-2,3,1,2,1,2,1,1,4,2,10.75,0,1
34,1,0,0,0,0,0,0,83001870,3,7,1,2,1,1,1,2,1,1,0,1,1,1,1,1,5,1,19,0,29,0,18,0,-2,1,-1,2,-1,3,1,-1,3,2,-2,2,3,2,0,0,0.0,1,0,1,7,1,1978,2,1,6,-1,-1,2,2,2,2,1978,0,2,1,2,2,2,6,-1,100,-1,-1,0,0,0,1,0,26-MAR-2019,1,1,1,1,1,1,1,1,4,2,1,3,2,4,4,5,1,5,4,5,4,3,2,5,3,3,5,5,5,5,4,-2,-2,-2,-2,-2,-2,-2,-2,4,0,93001871,1,22-OCT-2021,0,2201,22,21.2970566279,2,2,2,1,2,2,1,1,1,1,4,2,-2,1,3,11.1384416604,2,3,3,2,1,3,1,1,1,2,1,1,6,1,-2,3,2,1,1,4,3,1,3,1,2,-1,2,3,1,-1.0,0,1
35,0,0,1,1,1,0,0,83001900,1,5,1,2,1,-1,1,2,1,1,1,2,-2,1,1,1,3,1,20,0,24,0,14,0,-2,1,4,1,1,2,1,1,6,2,-2,2,1,1,0,0,0.0,0,0,1,7,4,1965,1,2,6,5,1,2,2,2,1,1965,0,3,3,3,1,3,12,67,-1,8,-1,25,17,1,0,8,30-APR-2019,1,1,1,1,1,1,1,1,4,2,1,2,4,4,4,2,4,4,4,4,2,2,1,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,5,3,3,2,4,4,1,93001901,1,22-OCT-2021,0,1004,10,176.0953085377,2,1,1,2,2,2,2,1,2,1,4,1,1,1,4,34.4200067842,3,4,3,4,1,3,2,1,1,2,1,1,6,1,-2,4,12,1,1,4,3,1,3,3,1,1,2,4,1,7.69230769231,0,11
36,0,0,1,1,1,0,0,83001900,1,5,1,2,1,-1,1,2,1,1,1,2,-2,-1,2,1,-1,2,13.75,1,33.75,2,17.5,1,-2,1,1,2,2,4,1,-1,6,2,-2,2,1,1,0,0,3.0,0,0,1,6,1,1950,2,2,8,1,5,2,2,4,1,1950,0,3,2,1,1,1,12,67,0,8,0,25,0,1,0,8,16-MAY-2019,1,2,1,1,2,2,1,1,4,2,1,-1,1,-1,3,3,5,4,4,3,2,4,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,3,3,2,2,3,4,1,93001902,1,22-OCT-2021,0,1004,10,176.0953085377,1,1,1,2,2,2,1,1,2,1,4,1,1,1,4,34.4200067842,3,-1,-1,2,-1,3,3,3,1,2,2,1,1,1,-2,3,12,1,1,2,2,-1,-1,1,2,1,1,3,1,8.39160839161,6,12
37,1,1,1,1,1,0,0,83001950,1,2,1,1,2,2,1,1,1,1,1,2,-2,1,1,2,-1,1,19,0,29,0,18,0,-2,3,1,2,2,1,1,2,6,2,-2,2,2,2,0,0,3.0,0,0,1,7,2,1995,2,2,8,-1,-1,2,2,2,1,1995,0,2,3,3,1,3,10,100,-1,-1,-1,0,0,1,0,0,26-MAR-2019,1,1,4,1,1,1,1,1,4,2,1,3,3,4,4,4,4,4,4,4,3,4,2,-2,-2,-2,-2,-2,-2,-2,-2,3,2,2,5,1,4,2,2,4,0,93001951,1,22-OCT-2021,0,414,4,1619.0718028096,2,1,2,2,2,1,1,1,2,1,-1,1,2,1,3,1556.6045293944,3,4,3,2,2,3,1,2,1,2,1,2,5,1,-2,4,9,1,1,2,3,1,1,1,2,1,2,3,2,13.7125,0,2
38,0,0,0,1,1,0,0,83002000,5,2,2,2,2,1,2,5,0,1,1,2,-2,2,2,2,3,2,20,1,23.333333333333,3,13.333333333333,2,-2,2,1,2,2,5,1,2,3,2,-2,2,1,1,0,0,0.0,0,0,1,6,4,-1,2,2,5,3,4,2,2,2,1,-1,0,2,2,2,1,2,15,-2,-2,-1,-2,0,13,1,0,0,17-MAY-2019,1,1,1,1,1,1,1,1,4,2,1,2,4,-1,4,-1,4,-1,4,4,2,-999,2,-2,-2,-2,-2,-2,-2,-2,-2,4,2,2,4,3,3,2,2,4,0,93002001,1,22-OCT-2021,1,2410,24,53.3509638923,2,1,2,2,2,2,2,1,2,1,4,1,2,1,2,65.4326086493,1,-1,4,2,1,3,2,2,1,2,1,-1,3,1,-2,-1,9,1,1,2,3,1,3,2,2,1,1,3,2,15.0,6,14
39,1,1,1,1,1,1,1,83002070,1,1,1,2,-1,-1,1,2,1,1,1,2,-2,1,2,2,2,2,23,0,17,0,10,0,-2,1,2,2,1,4,1,2,1,2,-2,2,1,1,1,0,11.0,0,0,1,7,4,1972,2,2,5,5,5,2,2,2,1,1972,0,4,2,1,1,2,8,75,-1,-1,25,0,0,0,1,13,04-APR-2019,3,2,2,3,3,2,3,1,4,2,1,2,4,4,5,1,3,3,5,5,1,4,2,2,2,3,5,4,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,4,0,93002071,1,22-OCT-2021,0,704,7,574.9240055499,2,1,1,2,2,1,1,1,2,1,4,2,-2,1,4,213.2750583411,2,4,4,3,1,3,1,2,1,2,2,1,1,3,-2,4,12,1,1,2,3,1,3,2,2,2,3,4,1,20.0,0,11
40,0,0,0,0,1,0,0,83002080,6,4,-1,-1,-1,1,1,5,0,1,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,3,1,-8,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8, ,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,93002081,2,22-OCT-2021,1,1916,19,15.1963875175, ,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8, ,1,10.6938840715,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8.0,-8,-8
41,0,0,0,1,1,0,0,83002100,6,2,-1,-1,-1,1,1,4,0,1,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,3,1,-8,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8, ,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,93002101,2,22-OCT-2021,1,1807,18,11.4876261031, ,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8, ,2,7.9546528131,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8.0,-8,-8
42,0,0,0,1,1,0,0,83002130,6,2,2,2,2,2,1,5,0,1,1,2,-2,1,1,2,3,1,20,0,20,0,10,0,-2,1,2,2,1,4,1,2,1,2,-2,1,1,1,0,0,0.0,0,0,1,8,1,1970,2,2,5,5,6,2,2,2,1,1970,6,2,2,2,1,2,16,81,6,6,6,0,0,1,0,13,08-APR-2019,1,1,1,1,1,1,1,1,4,2,2,2,4,4,4,1,4,2,4,4,1,3,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,4,3,3,2,2,3,0,93002131,1,22-OCT-2021,1,2905,29,80.3720969611,2,1,1,2,2,1,2,1,1,1,3,1,1,1,2,36.0687556667,2,2,3,2,1,3,1,1,1,2,1,1,3,1,-2,2,10,1,1,2,3,1,2,2,1,1,2,4,1,31.93277310925,0,6
43,0,1,1,1,1,0,0,83002250,3,8,1,2,2,2,2,1,1,1,1,2,-2,-2,-2,2,4,2,17,0,32,0,19,0,-2,1,2,2,1,1,2,2,6,2,-2,2,1,1,0,0,2.0,0,1,1,4,-2,1996,2,1,7,1,1,2,2,1,1,1996,0,2,2,2,1,2,16,94,6,0,0,0,0,1,1,6,01-AUG-2019,1,1,3,1,1,1,1,2,4,2,1,4,2,3,4,4,5,4,4,4,2,3,1,-2,-2,-2,-2,-2,-2,-2,-2,2,3,2,5,2,2,2,2,3,1,93002251,1,22-OCT-2021,1,2015,20,87.7119869507,2,-2,2,2,-2,-2,-2,2,2,1,-2,2,-2,1,3,25.4307427066,1,2,-1,1,1,3,1,1,1,2,1,2,5,1,-2,2,12,1,1,4,3,1,1,1,1,1,1,4,1,7.5,0,4
44,0,1,1,1,1,0,0,83002250,3,8,1,2,2,2,2,1,1,1,1,-2,-2,2,2,1,3,2,18,0,33,0,21,0,-2,1,2,2,1,2,1,2,3,2,-2,2,1,1,0,0,1.0,2,1,1,1,-2,1990,2,1,7,-1,5,2,1,-1,8,1990,0,6,1,1,1,2,16,100,0,0,0,-2,0,1,1,6,26-MAR-2019,1,1,1,1,2,1,1,2,4,2,1,4,4,4,4,4,4,5,4,2,4,4,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,3,3,1,2,3,3,1,93002252,1,22-OCT-2021,1,2015,20,87.7119869507,1,1,2,2,1,1,1,2,2,1,2,1,2,1,3,25.4307427066,2,-1,-1,-1,-1,3,2,1,1,2,2,2,1,3,99,-1,12,1,1,2,3,1,2,1,-1,1,2,4,-1,12.5,0,5
45,1,1,1,1,1,0,0,83002330,1,1,1,1,2,2,1,2,1,1,1,2,-2,1,1,2,5,1,23,0,18,0,11,0,-2,1,3,1,2,3,2,2,3,1,2,2,1,1,1,0,8.0,0,0,1,5,4,1980,2,2,5,5,5,2,2,2,1,1980,0,1,2,2,1,2,8,63,-1,-1,-1,13,13,0,1,0,14-MAR-2019,2,3,2,2,2,2,2,1,4,2,1,3,4,4,5,1,3,3,5,5,1,-999,3,2,4,4,4,3,3,3,2,-2,-2,-2,-2,-2,-2,-2,-2,4,0,93002332,1,22-OCT-2021,0,2613,26,68.4991791169,2,1,1,2,2,2,2,2,1,1,17,1,1,1,1,19.500897216,3,2,3,1,1,3,3,3,1,2,1,2,6,-1,-2,2,12,1,1,4,3,2,2,2,2,1,2,4,2,14.0,0,12
46,1,1,1,1,1,1,1,83002340,1,1,1,2,2,2,1,1,1,1,1,2,-2,1,2,1,3,1,20,0,26.25,1,16.25,1,-2,-2,1,2,2,2,1,2,3,2,-2,2,3,1,0,0,0.0,0,0,1,7,2,1985,2,2,4,2,1,1,1,1,1,1985,0,1,2,1,2,2,16,0,0,6,0,94,0,1,0,25,13-JUL-2019,1,1,1,1,1,1,1,1,4,2,1,4,4,4,4,2,4,3,4,4,-1,3,2,-2,-2,-2,-2,-2,-2,-2,-2,3,2,3,4,2,4,2,2,4,0,93002341,1,22-OCT-2021,0,435,4,415.8691084124,1,2,2,2,2,2,2,2,2,1,2,1,2,1,3,226.9001105283,1,2,3,2,2,3,1,1,2,2,1,2,5,1,100,2,12,3,1,4,3,1,3,2,2,2,2,3,4,10.0,0,12
47,1,1,1,1,1,0,0,83002420,1,8,1,1,2,2,2,1,1,1,1,2,-2,-2,-2,1,4,2,18,0,31,0,19,0,-2,-2,1,2,2,5,1,2,3,2,-2,2,2,3,0,0,0.0,0,0,1,4,-2,1978,2,1,1,2,1,2,2,2,1,1978,0,1,3,3,1,3,6,100,-1,-1,-1,0,0,0,1,0,30-MAY-2019,1,1,1,1,1,1,1,4,4,2,1,4,2,4,5,4,5,4,4,3,2,3,1,3,2,2,3,5,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,3,0,93002421,1,22-OCT-2021,0,3005,30,425.0879918176,2,-2,2,2,-2,-2,-2,2,2,1,-2,2,-2,1,3,160.7740905963,2,2,4,1,1,3,1,1,2,2,1,2,5,1,-2,2,12,1,1,4,3,1,1,1,1,1,2,2,1,8.0,0,5
48,0,0,1,1,1,0,0,83002450,7,8,1,1,2,2,2,1,1,1,1,2,-2,1,2,2,3,1,19,0,21,0,10,0,-2,-2,4,1,1,1,2,1,3,1,8,2,3,1,0,0,5.0,0,0,1,4,-2,1996,2,2,5,4,6,1,2,2,1,1996,0,7,2,1,1,2,10,40,10,0,-2,-2,0,1,1,20,17-APR-2019,1,2,4,1,1,2,1,1,4,2,2,1,4,4,2,2,1,4,5,4,2,3,3,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,3,1,2,2,2,3,0,93002451,1,22-OCT-2021,0,2003,20,303.1812873646,2,1,2,2,2,1,2,1,2,1,4,1,1,1,2,117.0924404609,3,1,4,2,1,3,2,3,2,2,1,4,5,1,-2,1,8,2,1,2,2,1,3,2,4,2,2,3,2,10.0,0,2
49,1,1,1,1,0,0,0,83002500,1,1,1,2,2,2,1,1,1,1,1,2,-2,1,2,2,2,1,16,0,29,0,15,0,-2,1,3,1,2,2,2,2,1,2,-2,2,1,1,-1,-99,-1.0,-1,-1,-1,5,4,-1,2,-1,1,-1,-1,2,2,-1,1,-1,0,12,1,1,1,2,12,-2,-2,-2,-2,-2,0,1,0,17,04-JUN-2019,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,4,2,1,4,5,4,3,3,2,-1,-2,-2,-2,-2,-2,-2,-2,-2,3,3,3,2,3,2,3,2,-1,0,93002501,1,22-OCT-2021,0,1921,19,18.0562179511,2,2,2,2,2,2,2,1,2,1,4,1,2,1,1,19.0567732943,3,1,-1,-1,-1,3,2,4,1,2,1,-1,6,-1,-2,1,12,2,1,4,2,2,3,2,1,1,2,4,-1,17.09401709402,0,10
50,0,0,1,1,1,1,1,83002520,1,8,1,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,21,0,29,0,20,0,-2,1,1,2,2,1,2,2,6,2,-2,2,1,1,-1,-99,-1.0,0,0,1,6,1,2003,2,2,8,2,1,2,1,1,1,1998,0,1,2,2,1,2,12,42,42,8,8,0,0,1,0,83,15-APR-2019,-1,1,-1,1,1,-1,1,1,1,2,1,3,3,3,5,5,5,5,5,5,2,2,1,-2,-2,-2,-2,-2,-2,-2,-2,4,4,4,4,2,3,3,3,3,1,93002521,1,22-OCT-2021,0,2614,26,151.4351809443,1,1,1,1,2,2,2,1,2,1,2,1,1,1,1,43.1117852295,2,2,2,4,1,3,-1,1,1,2,1,1,3,-1,100,2,12,1,1,2,3,1,3,1,1,1,1,4,1,-1.0,0,4
